ReviewID,Product,Category,Source,Country,Rating,Sentiment,Review,WordCount,CharCount,Topic
R08897,Microwave Oven,Appliances,Marketplace,India,5,Positive,I would gladly use microwave oven. I've been testing the microwave oven in normal day-to-day use. the instructions were clear enough. There were a few details that influenced my overall impression.,31,197,setup
R08624,Bluetooth Speaker,Electronics,Email Survey,United States,2,Negative,I have had problems with bluetooth speaker. bluetooth speaker has been part of my routine for a while. the cost is difficult to justify. I have used it several times before writing this review.,34,193,value
R07833,Team Chat,Software,Mobile App,Nigeria,5,Positive,This has been a good purchase; team chat. I chose the team chat after comparing a few options. the available options cover what I need. The result may depend on how heavily you use it.,35,184,features
R04389,Air Fryer,Home,Website,Nigeria,5,Positive,"So far I am happy with air fryer. I've been testing the air fryer in normal day-to-day use. delivery was straightforward. For occasional use it may be different, but this was my experience.",33,189,delivery
R00146,Wireless Headphones,Electronics,Email Survey,South Africa,4,Positive,I am satisfied with wireless headphones. The wireless headphones was purchased for a specific need. my question was handled without much back and forth. That is the part I noticed most during everyday use.,34,205,support
R06468,Project Planner,Software,Marketplace,Nigeria,4,Positive,So far I am happy with project planner. I chose the project planner after comparing a few options. it offers good value at the current price. I've used it several times before writing this review.,35,196,value
R02034,Standing Fan,Appliances,Marketplace,Kenya,2,Negative,"Unfortunately, standing fan. I have been testing the standing fan in normal day-to-day use. the interface is confusing. I am basing this on my experience over the last few weeks.",30,178,usability
R10943,Standing Fan,Appliances,Email Survey,Canada,4,Positive,I had a smooth experience with standing fan. The standing fan was purchased for a specific need. the payment process was simple. I've used it several times before writing this review.,31,183,billing
R01166,Mini Fridge,Appliances,Website,Canada,1,Negative,I am disappointed with mini fridge. I chose the mini fridge after comparing a few options. it has not been reliable for my usual workload. That is the part I noticed most during everyday use.,35,191,performance
R02051,Standing Fan,Appliances,Email Survey,Kenya,2,Neutral,"My experience with standing fan. I chose the standing fan after comparing a few options. delivery was within the stated window. For occasional use it may be different, but this was my experience.",33,195,delivery
R03761,Mini Fridge,Appliances,Marketplace,United Kingdom,5,Positive,"After several weeks, mini fridge. I have been testing the mini fridge in normal day-to-day use. the feature set is practical. The result may depend on how heavily you use it.",31,174,features
R04436,Cloud Storage,Software,Email Survey,United States,5,Positive,So far I am happy with cloud storage. I bought the cloud storage for regular use. it has held up better than expected. That is the part I noticed most during everyday use.,33,171,quality
R03431,Standing Fan,Appliances,Marketplace,Ghana,2,Neutral,There are good and bad points with standing fan. standing fan has been part of my routine for a while. it is neither especially cheap nor expensive. I have used it several times before writing this review.,37,205,value
R08191,Project Planner,Software,Marketplace,United States,1,Negative,"Unfortunately, project planner. I bought the project planner for regular use. the price feels too high for what it offers. I am basing this on my experience over the last few weeks.",32,181,value
R10508,Travel Adapter,Accessories,Mobile App,United Kingdom,3,Neutral,"Overall, travel adapter. travel adapter has been part of my routine for a while. the response was adequate but slow. I would describe the overall experience this way after trying it for a while.",34,194,support
R07070,Microwave Oven,Appliances,Email Survey,United Kingdom,4,Positive,My experience with microwave oven. I bought the microwave oven for regular use. the invoice was easy to understand. The result may depend on how heavily you use it.,29,164,billing
R04362,Phone Case,Accessories,Email Survey,Kenya,3,Neutral,There are good and bad points with phone case. I have been testing the phone case in normal day-to-day use. the package arrived without major issues. I am basing this on my experience over the last few weeks.,38,208,delivery
R09455,Wireless Headphones,Electronics,Mobile App,South Africa,2,Negative,I am disappointed with wireless headphones. I bought the wireless headphones for regular use. performance drops during normal use. I compared the experience with a couple of similar products.,29,191,performance
R01772,Travel Adapter,Accessories,Marketplace,South Africa,2,Negative,I am not satisfied with travel adapter. travel adapter has been part of my routine for a while. the delivery process was frustrating. The result may depend on how heavily you use it.,33,182,delivery
R03512,Smart Watch,Electronics,Mobile App,India,5,Positive,So far I am happy with smart watch. I chose the smart watch after comparing a few options. the experience was close to what I expected. I compared the experience with a couple of similar products.,36,196,expectations
R00272,Smart Watch,Electronics,Website,Canada,1,Negative,I am disappointed with smart watch. I bought the smart watch for regular use. the package was delayed beyond the promised window. I would describe the overall experience this way after trying it for a while.,36,207,delivery
R08437,Vacuum Cleaner,Home,Website,United States,3,Neutral,"It is an average experience with vacuum cleaner. I chose the vacuum cleaner after comparing a few options. the charge was correct, but the invoice could be clearer. The result may depend on how heavily you use it.",38,213,billing
R02033,Hair Dryer,Beauty,Marketplace,United States,4,Neutral,I have mixed feelings about hair dryer. hair dryer has been part of my routine for a while. setup was manageable with some trial and error. That is the part I noticed most during everyday use.,36,192,setup
R09006,Body Lotion,Beauty,Website,Canada,4,Positive,I would gladly use body lotion. The body lotion was purchased for a specific need. the materials seem durable. The result may depend on how heavily you use it.,29,159,quality
R11597,Mini Fridge,Appliances,Email Survey,South Africa,3,Neutral,"I have mixed feelings about mini fridge. The mini fridge was purchased for a specific need. the charge was correct, but the invoice could be clearer. I compared the experience with a couple of similar products.",36,210,billing
R03811,Air Fryer,Home,Email Survey,Ghana,2,Negative,"Unfortunately, air fryer. air fryer has been part of my routine for a while. the experience fell short of what was promised. I compared the experience with a couple of similar products.",32,185,expectations
R09997,Smart Watch,Electronics,Mobile App,Canada,2,Negative,My experience with smart watch. I bought the smart watch for regular use. the delivery process was frustrating. That is the part I noticed most during everyday use.,28,164,delivery
R04347,Cloud Storage,Software,Marketplace,Kenya,3,Negative,"Unfortunately, cloud storage. I chose the cloud storage after comparing a few options. support took too long to respond. There were a few details that influenced my overall impression.",29,184,support
R00546,Vacuum Cleaner,Home,Email Survey,Nigeria,4,Positive,The product has worked well for me; vacuum cleaner. vacuum cleaner has been part of my routine for a while. it performs reliably during normal use. There were a few details that influenced my overall impression.,36,211,performance
R03242,Wireless Headphones,Electronics,Mobile App,Ghana,3,Neutral,"It is an average experience with wireless headphones. I chose the wireless headphones after comparing a few options. the price seems fair, but I would compare alternatives. I've used it several times before writing this review.",36,227,value
R08931,Keyboard,Accessories,Email Survey,Canada,5,Positive,"After several weeks, keyboard. I chose the keyboard after comparing a few options. the controls are easy to understand. For occasional use it may be different, but this was my experience.",31,187,usability
R08503,Travel Adapter,Accessories,Email Survey,Kenya,5,Positive,My experience with travel adapter. The travel adapter was purchased for a specific need. the price feels reasonable for what I received. I've used it several times before writing this review.,31,191,value
R09324,Tablet,Electronics,Website,India,3,Neutral,"Overall, tablet. I chose the tablet after comparing a few options. the delivery experience was fairly ordinary. That is the part I noticed most during everyday use.",27,164,delivery
R11898,Travel Adapter,Accessories,Email Survey,United States,2,Negative,I am not satisfied with travel adapter. I bought the travel adapter for regular use. several important expectations were not met. The result may depend on how heavily you use it.,31,178,expectations
R07565,Project Planner,Software,Mobile App,Nigeria,3,Neutral,It is an average experience with project planner. project planner has been part of my routine for a while. the instructions were adequate with a little experimentation. I would describe the overall experience this way after trying it for a while.,41,246,setup
R00921,Electric Shaver,Beauty,Mobile App,Kenya,2,Negative,I regret choosing electric shaver. The electric shaver was purchased for a specific need. performance drops during normal use. I've used it several times before writing this review.,28,181,performance
R10933,Cloud Storage,Software,Email Survey,Nigeria,5,Positive,This has been a good purchase; cloud storage. I chose the cloud storage after comparing a few options. the package arrived in good condition. I would describe the overall experience this way after trying it for a while.,38,219,delivery
R06641,Blender,Home,Website,Canada,3,Negative,"My experience with blender. I chose the blender after comparing a few options. some advertised options are difficult to use. For occasional use it may be different, but this was my experience.",32,192,features
R07695,Blender,Home,Website,Canada,2,Negative,"Unfortunately, blender. blender has been part of my routine for a while. the build feels flimsy. I am basing this on my experience over the last few weeks.",28,155,quality
R08231,Blender,Home,Marketplace,United Kingdom,5,Positive,The product has worked well for me; blender. I bought the blender for regular use. this item delivered what I needed. I compared the experience with a couple of similar products.,31,178,expectations
R07127,Wireless Headphones,Electronics,Website,Nigeria,5,Positive,I was pleasantly surprised by wireless headphones. The wireless headphones was purchased for a specific need. it has held up better than expected. The result may depend on how heavily you use it.,33,195,quality
R04279,Rice Cooker,Appliances,Website,South Africa,4,Positive,"I was pleasantly surprised by rice cooker. I have been testing the rice cooker in normal day-to-day use. it offers good value at the current price. For occasional use it may be different, but this was my experience.",38,215,value
R02984,Smart Watch,Electronics,Email Survey,Canada,2,Negative,I expected more from smart watch. I've been testing the smart watch in normal day-to-day use. the payment issue required unnecessary follow-up. I compared the experience with a couple of similar products.,32,204,billing
R00131,Desk Lamp,Home,Marketplace,South Africa,4,Positive,I was pleasantly surprised by desk lamp. I've been testing the desk lamp in normal day-to-day use. the response time has been consistent. The result may depend on how heavily you use it.,33,186,performance
R07981,Standing Fan,Appliances,Email Survey,Canada,4,Positive,"After several weeks, standing fan. I chose the standing fan after comparing a few options. the response time has been consistent. I have used it several times before writing this review.",31,186,performance
R02668,Project Planner,Software,Mobile App,South Africa,2,Negative,I am not satisfied with project planner. I have been testing the project planner in normal day-to-day use. the price feels too high for what it offers. That is the part I noticed most during everyday use.,37,204,value
R07139,Electric Kettle,Appliances,Website,Nigeria,2,Negative,The main issue with electric kettle. electric kettle has been part of my routine for a while. the response becomes slow at inconvenient times. That is the part I noticed most during everyday use.,34,195,performance
R03224,Photo Editor,Software,Email Survey,India,5,Positive,I was pleasantly surprised by photo editor. The photo editor was purchased for a specific need. it handles my usual workload well. The result may depend on how heavily you use it.,32,179,performance
R09375,Rice Cooker,Appliances,Marketplace,Kenya,5,Positive,My experience with rice cooker. rice cooker has been part of my routine for a while. I learned the main features quickly. The result may depend on how heavily you use it.,32,170,usability
R07694,Wireless Headphones,Electronics,Email Survey,Ghana,3,Neutral,There are good and bad points with wireless headphones. The wireless headphones was purchased for a specific need. the instructions were adequate with a little experimentation. There were a few details that influenced my overall impression.,36,240,setup
R05393,Travel Adapter,Accessories,Email Survey,United States,2,Negative,The main issue with travel adapter. I have been testing the travel adapter in normal day-to-day use. some advertised options are difficult to use. There were a few details that influenced my overall impression.,34,210,features
R00615,Phone Case,Accessories,Marketplace,Ghana,2,Negative,My experience with phone case. I bought the phone case for regular use. the product feels less durable than expected. I have used it several times before writing this review.,30,174,quality
R11882,Face Moisturizer,Beauty,Marketplace,South Africa,4,Positive,I was pleasantly surprised by face moisturizer. I bought the face moisturizer for regular use. the main features are useful. I am basing this on my experience over the last few weeks.,32,183,features
R01467,Keyboard,Accessories,Website,United States,2,Negative,The main issue with keyboard. I bought the keyboard for regular use. the product feels less durable than expected. The result may depend on how heavily you use it.,29,163,quality
R04498,Electric Shaver,Beauty,Email Survey,Ghana,5,Positive,The product has worked well for me; electric shaver. I bought the electric shaver for regular use. it performs reliably during normal use. That is the part I noticed most during everyday use.,33,191,performance
R03043,Vacuum Cleaner,Home,Website,Kenya,5,Positive,"I would gladly use vacuum cleaner. I bought the vacuum cleaner for regular use. delivery was straightforward. For occasional use it may be different, but this was my experience.",29,177,delivery
R09127,Laptop Stand,Accessories,Mobile App,Nigeria,4,Positive,This has been a good purchase; laptop stand. I have been testing the laptop stand in normal day-to-day use. the agent explained the issue clearly. I am basing this on my experience over the last few weeks.,37,205,support
R02420,Wireless Headphones,Electronics,Email Survey,Canada,5,Positive,I would gladly use wireless headphones. I've been testing the wireless headphones in normal day-to-day use. it offers good value at the current price. I am basing this on my experience over the last few weeks.,36,209,value
R05086,Microwave Oven,Appliances,Marketplace,United Kingdom,3,Neutral,My experience with microwave oven. microwave oven has been part of my routine for a while. the package arrived without major issues. There were a few details that influenced my overall impression.,32,196,delivery
R03295,Power Bank,Electronics,Website,Nigeria,2,Negative,The main issue with power bank. I chose the power bank after comparing a few options. I had trouble understanding the invoice. I have used it several times before writing this review.,32,183,billing
R06738,USB Cable,Accessories,Mobile App,Ghana,4,Positive,So far I am happy with usb cable. The usb cable was purchased for a specific need. the order arrived earlier than expected. I am basing this on my experience over the last few weeks.,35,182,delivery
R01501,Body Lotion,Beauty,Email Survey,India,3,Neutral,"There are good and bad points with body lotion. body lotion has been part of my routine for a while. the build is acceptable, although nothing stands out. I compared the experience with a couple of similar products.",38,215,quality
R09019,Bluetooth Speaker,Electronics,Website,Nigeria,5,Positive,I am satisfied with bluetooth speaker. I bought the bluetooth speaker for regular use. setup took only a short time. The result may depend on how heavily you use it.,30,165,setup
R01522,Project Planner,Software,Website,Canada,1,Negative,I am disappointed with project planner. I chose the project planner after comparing a few options. the response did not resolve my problem. I have used it several times before writing this review.,33,196,support
R10932,Electric Kettle,Appliances,Website,United Kingdom,4,Positive,I would gladly use electric kettle. I have been testing the electric kettle in normal day-to-day use. it has held up better than expected. That is the part I noticed most during everyday use.,34,191,quality
R04233,Electric Kettle,Appliances,Email Survey,India,5,Positive,"After several weeks, electric kettle. The electric kettle was purchased for a specific need. the main features are useful. I've used it several times before writing this review.",28,177,features
R07687,Coffee Maker,Home,Website,Canada,3,Negative,I've had problems with coffee maker. I chose the coffee maker after comparing a few options. getting started took much longer than it should have. I am basing this on my experience over the last few weeks.,37,205,setup
R08821,Travel Adapter,Accessories,Marketplace,South Africa,5,Positive,My experience with travel adapter. I bought the travel adapter for regular use. the available options cover what I need. The result may depend on how heavily you use it.,30,169,features
R04431,Coffee Maker,Home,Mobile App,Ghana,2,Negative,I regret choosing coffee maker. The coffee maker was purchased for a specific need. basic tasks require too many steps. I have used it several times before writing this review.,30,176,usability
R00391,Electric Kettle,Appliances,Email Survey,South Africa,2,Negative,I expected more from electric kettle. The electric kettle was purchased for a specific need. it has not been reliable for my usual workload. I compared the experience with a couple of similar products.,34,201,performance
R11832,Air Fryer,Home,Website,India,2,Negative,The main issue with air fryer. I bought the air fryer for regular use. it did not match the description well. I am basing this on my experience over the last few weeks.,33,168,expectations
R07125,Desk Lamp,Home,Website,Kenya,5,Positive,I am satisfied with desk lamp. I bought the desk lamp for regular use. the order arrived earlier than expected. There were a few details that influenced my overall impression.,30,175,delivery
R05914,Coffee Maker,Home,Marketplace,Ghana,5,Positive,This has been a good purchase; coffee maker. I chose the coffee maker after comparing a few options. it offers good value at the current price. I've used it several times before writing this review.,35,198,value
R08593,Cloud Storage,Software,Website,United States,5,Positive,I am satisfied with cloud storage. cloud storage has been part of my routine for a while. it matched what was described. There were a few details that influenced my overall impression.,32,184,expectations
R04807,Tablet,Electronics,Marketplace,South Africa,5,Positive,I would gladly use tablet. tablet has been part of my routine for a while. the experience was close to what I expected. That is the part I noticed most during everyday use.,33,172,expectations
R10735,Cleansing Brush,Beauty,Marketplace,United States,5,Positive,I am satisfied with cleansing brush. I bought the cleansing brush for regular use. the package arrived in good condition. I compared the experience with a couple of similar products.,30,182,delivery
R08239,Mini Fridge,Appliances,Website,Kenya,2,Neutral,I have mixed feelings about mini fridge. I bought the mini fridge for regular use. some parts matched the description better than others. The result may depend on how heavily you use it.,33,186,expectations
R08045,Coffee Maker,Home,Mobile App,Nigeria,3,Neutral,"So far, coffee maker. I chose the coffee maker after comparing a few options. performance is acceptable for basic tasks. For occasional use it may be different, but this was my experience.",32,188,performance
R11735,Accounting App,Software,Marketplace,United States,3,Neutral,"Overall, accounting app. I chose the accounting app after comparing a few options. it works well enough most of the time. I would describe the overall experience this way after trying it for a while.",35,199,performance
R03994,Hair Dryer,Beauty,Mobile App,Nigeria,4,Positive,I was pleasantly surprised by hair dryer. I chose the hair dryer after comparing a few options. the experience was close to what I expected. I compared the experience with a couple of similar products.,35,201,expectations
R11460,Cloud Storage,Software,Marketplace,Ghana,3,Negative,"My experience with cloud storage. The cloud storage was purchased for a specific need. the materials already show signs of wear. For occasional use it may be different, but this was my experience.",33,196,quality
R06610,Desk Lamp,Home,Website,Ghana,5,Positive,I would gladly use desk lamp. I chose the desk lamp after comparing a few options. the response time has been consistent. That is the part I noticed most during everyday use.,32,174,performance
R05320,Smart Watch,Electronics,Email Survey,United States,3,Neutral,"Overall, smart watch. I chose the smart watch after comparing a few options. it is neither especially cheap nor expensive. I have used it several times before writing this review.",30,179,value
R11808,Electric Shaver,Beauty,Marketplace,United Kingdom,5,Positive,"This has been a good purchase; electric shaver. I have been testing the electric shaver in normal day-to-day use. the experience was close to what I expected. For occasional use it may be different, but this was my experience.",39,226,expectations
R07120,Rice Cooker,Appliances,Website,Ghana,3,Neutral,I am still deciding about rice cooker. I have been testing the rice cooker in normal day-to-day use. the response was adequate but slow. I compared the experience with a couple of similar products.,34,197,support
R02422,Wireless Headphones,Electronics,Email Survey,Ghana,4,Positive,"After several weeks, wireless headphones. I chose the wireless headphones after comparing a few options. the invoice was easy to understand. There were a few details that influenced my overall impression.",31,204,billing
R05605,Accounting App,Software,Mobile App,Ghana,5,Positive,I am satisfied with accounting app. The accounting app was purchased for a specific need. the payment process was simple. That is the part I noticed most during everyday use.,30,174,billing
R01751,Wireless Headphones,Electronics,Website,Nigeria,3,Neutral,There are good and bad points with wireless headphones. The wireless headphones was purchased for a specific need. the speed is fine for my normal use. The result may depend on how heavily you use it.,36,200,performance
R10808,Standing Fan,Appliances,Mobile App,United Kingdom,5,Positive,I would gladly use standing fan. I've been testing the standing fan in normal day-to-day use. the invoice was easy to understand. I am basing this on my experience over the last few weeks.,34,188,billing
R11660,Hair Dryer,Beauty,Marketplace,India,4,Positive,I had a smooth experience with hair dryer. I have been testing the hair dryer in normal day-to-day use. the product delivered what I needed. That is the part I noticed most during everyday use.,35,193,expectations
R00339,Desk Lamp,Home,Mobile App,India,2,Neutral,"So far, desk lamp. desk lamp has been part of my routine for a while. the charge was correct, but the invoice could be clearer. That is the part I noticed most during everyday use.",35,180,billing
R08408,Smart Watch,Electronics,Mobile App,United Kingdom,5,Positive,I am satisfied with smart watch. I bought the smart watch for regular use. the available options cover what I need. I am basing this on my experience over the last few weeks.,33,174,features
R01342,Body Lotion,Beauty,Marketplace,Kenya,3,Neutral,"Overall, body lotion. I chose the body lotion after comparing a few options. performance is acceptable for basic tasks. I would describe the overall experience this way after trying it for a while.",33,197,performance
R11452,Face Moisturizer,Beauty,Mobile App,Canada,2,Neutral,There are good and bad points with face moisturizer. I bought the face moisturizer for regular use. the response was adequate but slow. The result may depend on how heavily you use it.,33,184,support
R07983,Smart Watch,Electronics,Email Survey,India,1,Negative,I am not satisfied with smart watch. smart watch has been part of my routine for a while. the package was delayed beyond the promised window. The result may depend on how heavily you use it.,36,190,delivery
R03641,Photo Editor,Software,Website,India,5,Positive,I was pleasantly surprised by photo editor. I have been testing the photo editor in normal day-to-day use. the agent explained the issue clearly. There were a few details that influenced my overall impression.,34,209,support
R00330,Rice Cooker,Appliances,Website,Ghana,5,Positive,I was pleasantly surprised by rice cooker. I've been testing the rice cooker in normal day-to-day use. it handles my usual workload well. There were a few details that influenced my overall impression.,33,201,performance
R10591,Travel Adapter,Accessories,Marketplace,Canada,2,Negative,I am disappointed with travel adapter. I bought the travel adapter for regular use. the build feels flimsy. I compared the experience with a couple of similar products.,28,168,quality
R03005,Wireless Headphones,Electronics,Email Survey,India,2,Neutral,"Overall, wireless headphones. I bought the wireless headphones for regular use. billing worked, although the details took some checking. I've used it several times before writing this review.",28,191,billing
R06961,Desk Lamp,Home,Mobile App,Ghana,3,Neutral,I have been using desk lamp. I have been testing the desk lamp in normal day-to-day use. it seems fine after limited use. I compared the experience with a couple of similar products.,33,182,quality
R04091,Cleansing Brush,Beauty,Website,United States,2,Negative,"My experience with cleansing brush. I bought the cleansing brush for regular use. the experience fell short of what was promised. For occasional use it may be different, but this was my experience.",33,197,expectations
R09829,Rice Cooker,Appliances,Marketplace,Ghana,2,Negative,"Unfortunately, rice cooker. I chose the rice cooker after comparing a few options. the cost is difficult to justify. I compared the experience with a couple of similar products.",29,177,value
R02323,Desk Lamp,Home,Email Survey,South Africa,3,Neutral,"So far, desk lamp. I bought the desk lamp for regular use. billing worked, although the details took some checking. I would describe the overall experience this way after trying it for a while.",34,193,billing
R06668,USB Cable,Accessories,Email Survey,India,2,Negative,I am disappointed with usb cable. I chose the usb cable after comparing a few options. some advertised options are difficult to use. I compared the experience with a couple of similar products.,33,193,features
R07010,Project Planner,Software,Marketplace,South Africa,5,Positive,I am satisfied with project planner. The project planner was purchased for a specific need. support responded quickly. The result may depend on how heavily you use it.,28,167,support
R04198,Rice Cooker,Appliances,Website,Ghana,5,Positive,I had a smooth experience with rice cooker. I've been testing the rice cooker in normal day-to-day use. the features justify the cost for me. I am basing this on my experience over the last few weeks.,37,200,value
R03550,Power Bank,Electronics,Marketplace,Kenya,3,Neutral,"There are good and bad points with power bank. The power bank was purchased for a specific need. billing worked, although the details took some checking. I would describe the overall experience this way after trying it for a while.",40,231,billing
R09651,Desk Lamp,Home,Website,Canada,5,Positive,"I was pleasantly surprised by desk lamp. I have been testing the desk lamp in normal day-to-day use. this item delivered what I needed. For occasional use it may be different, but this was my experience.",36,203,expectations
R08364,Travel Adapter,Accessories,Mobile App,South Africa,4,Neutral,"Overall, travel adapter. I chose the travel adapter after comparing a few options. billing worked, although the details took some checking. I compared the experience with a couple of similar products.",31,200,billing
R04204,Mini Fridge,Appliances,Mobile App,United States,2,Negative,I regret choosing mini fridge. I chose the mini fridge after comparing a few options. it has not been reliable for my usual workload. There were a few details that influenced my overall impression.,34,197,performance
R11170,Phone Case,Accessories,Marketplace,Nigeria,4,Positive,I would gladly use phone case. I chose the phone case after comparing a few options. the payment process was simple. There were a few details that influenced my overall impression.,31,180,billing
R10714,Cleansing Brush,Beauty,Marketplace,Ghana,3,Negative,I've had problems with cleansing brush. cleansing brush has been part of my routine for a while. the product feels less durable than expected. That is the part I noticed most during everyday use.,34,195,quality
R06186,Bluetooth Speaker,Electronics,Website,India,2,Negative,I have had problems with bluetooth speaker. bluetooth speaker has been part of my routine for a while. the materials already show signs of wear. I compared the experience with a couple of similar products.,35,205,quality
R01640,Cleansing Brush,Beauty,Email Survey,South Africa,1,Negative,I regret choosing cleansing brush. I chose the cleansing brush after comparing a few options. the delivery process was frustrating. That is the part I noticed most during everyday use.,30,184,delivery
R09131,Hair Dryer,Beauty,Website,India,5,Positive,I would gladly use hair dryer. I have been testing the hair dryer in normal day-to-day use. the invoice was easy to understand. The result may depend on how heavily you use it.,33,176,billing
R00061,Desk Lamp,Home,Marketplace,Nigeria,5,Positive,"After several weeks, desk lamp. desk lamp has been part of my routine for a while. the interface feels intuitive. For occasional use it may be different, but this was my experience.",32,181,usability
R01241,Cleansing Brush,Beauty,Mobile App,Ghana,1,Negative,I am disappointed with cleansing brush. I bought the cleansing brush for regular use. several important expectations were not met. There were a few details that influenced my overall impression.,30,194,expectations
R05761,Mini Fridge,Appliances,Marketplace,United States,2,Negative,I am not satisfied with mini fridge. mini fridge has been part of my routine for a while. the response did not resolve my problem. I compared the experience with a couple of similar products.,35,191,support
R05137,Phone Case,Accessories,Email Survey,Ghana,2,Neutral,There are good and bad points with phone case. I bought the phone case for regular use. setup was manageable with some trial and error. I compared the experience with a couple of similar products.,35,196,setup
R02344,Cloud Storage,Software,Email Survey,South Africa,5,Positive,So far I am happy with cloud storage. I bought the cloud storage for regular use. my question was handled without much back and forth. I would describe the overall experience this way after trying it for a while.,39,212,support
R02121,Accounting App,Software,Marketplace,United States,3,Negative,I have had problems with accounting app. The accounting app was purchased for a specific need. the price feels too high for what it offers. The result may depend on how heavily you use it.,35,188,value
R01525,Cleansing Brush,Beauty,Website,United States,2,Neutral,"So far, cleansing brush. I have been testing the cleansing brush in normal day-to-day use. getting started took longer than expected but was possible. I compared the experience with a couple of similar products.",34,211,setup
R07618,Electric Kettle,Appliances,Email Survey,Ghana,3,Negative,The main issue with electric kettle. I have been testing the electric kettle in normal day-to-day use. important features are missing. I compared the experience with a couple of similar products.,31,195,features
R00154,Keyboard,Accessories,Marketplace,South Africa,3,Neutral,"So far, keyboard. keyboard has been part of my routine for a while. some parts matched the description better than others. That is the part I noticed most during everyday use.",31,175,expectations
R00482,Phone Case,Accessories,Mobile App,United Kingdom,2,Negative,The main issue with phone case. I bought the phone case for regular use. the controls are harder to use than they should be. The result may depend on how heavily you use it.,34,173,usability
R06123,Hair Dryer,Beauty,Website,South Africa,5,Positive,So far I am happy with hair dryer. I chose the hair dryer after comparing a few options. the experience was close to what I expected. The result may depend on how heavily you use it.,36,182,expectations
R07675,Electric Shaver,Beauty,Email Survey,South Africa,3,Neutral,My experience with electric shaver. The electric shaver was purchased for a specific need. performance is acceptable for basic tasks. I am basing this on my experience over the last few weeks.,32,192,performance
R07102,Standing Fan,Appliances,Email Survey,Canada,5,Positive,"After several weeks, standing fan. I chose the standing fan after comparing a few options. the order arrived earlier than expected. I would describe the overall experience this way after trying it for a while.",35,209,delivery
R01763,Body Lotion,Beauty,Email Survey,India,5,Positive,My experience with body lotion. I chose the body lotion after comparing a few options. the agent explained the issue clearly. That is the part I noticed most during everyday use.,31,178,support
R08943,Electric Shaver,Beauty,Website,Nigeria,2,Negative,My experience with electric shaver. electric shaver has been part of my routine for a while. the available features do not cover my needs. That is the part I noticed most during everyday use.,34,191,features
R07716,Face Moisturizer,Beauty,Website,India,3,Negative,The main issue with face moisturizer. The face moisturizer was purchased for a specific need. getting started took much longer than it should have. I have used it several times before writing this review.,34,204,setup
R09978,Bluetooth Speaker,Electronics,Marketplace,Ghana,2,Negative,I am disappointed with bluetooth speaker. bluetooth speaker has been part of my routine for a while. getting started took much longer than it should have. I would describe the overall experience this way after trying it for a while.,40,232,setup
R10886,Laptop Stand,Accessories,Mobile App,South Africa,3,Negative,I regret choosing laptop stand. I chose the laptop stand after comparing a few options. the price feels too high for what it offers. I compared the experience with a couple of similar products.,34,193,value
R07480,Coffee Maker,Home,Mobile App,South Africa,2,Neutral,"So far, coffee maker. I've been testing the coffee maker in normal day-to-day use. delivery was within the stated window. The result may depend on how heavily you use it.",30,170,delivery
R06213,Bluetooth Speaker,Electronics,Website,United Kingdom,5,Positive,This has been a good purchase; bluetooth speaker. I bought the bluetooth speaker for regular use. the main features are useful. I've used it several times before writing this review.,30,182,features
R04854,Keyboard,Accessories,Mobile App,United States,5,Positive,This has been a good purchase; keyboard. The keyboard was purchased for a specific need. the experience was close to what I expected. I have used it several times before writing this review.,33,190,expectations
R02712,Bluetooth Speaker,Electronics,Website,United States,4,Neutral,"My experience with bluetooth speaker. I bought the bluetooth speaker for regular use. the interface is usable once you get familiar with it. For occasional use it may be different, but this was my experience.",35,208,usability
R06767,Microwave Oven,Appliances,Email Survey,India,2,Negative,I regret choosing microwave oven. I bought the microwave oven for regular use. it did not match the description well. I am basing this on my experience over the last few weeks.,32,176,expectations
R04151,Phone Case,Accessories,Mobile App,United States,5,Positive,"I was pleasantly surprised by phone case. phone case has been part of my routine for a while. it handles my usual workload well. For occasional use it may be different, but this was my experience.",36,196,performance
R01334,Laptop Stand,Accessories,Website,Nigeria,2,Negative,I expected more from laptop stand. I chose the laptop stand after comparing a few options. it did not match the description well. The result may depend on how heavily you use it.,33,178,expectations
R11288,Photo Editor,Software,Email Survey,Nigeria,5,Positive,My experience with photo editor. The photo editor was purchased for a specific need. my question was handled without much back and forth. There were a few details that influenced my overall impression.,33,201,support
R08379,Team Chat,Software,Marketplace,Ghana,3,Neutral,"I have mixed feelings about team chat. I chose the team chat after comparing a few options. billing worked, although the details took some checking. For occasional use it may be different, but this was my experience.",37,216,billing
R09329,Travel Adapter,Accessories,Email Survey,India,5,Positive,I am satisfied with travel adapter. The travel adapter was purchased for a specific need. setup took only a short time. There were a few details that influenced my overall impression.,31,183,setup
R11264,Travel Adapter,Accessories,Marketplace,United States,3,Neutral,"Overall, travel adapter. I chose the travel adapter after comparing a few options. the response was adequate but slow. For occasional use it may be different, but this was my experience.",31,186,support
R11647,Laptop Stand,Accessories,Marketplace,United Kingdom,4,Positive,"My experience with laptop stand. I bought the laptop stand for regular use. my question was handled without much back and forth. For occasional use it may be different, but this was my experience.",34,196,support
R10251,Body Lotion,Beauty,Website,Ghana,2,Negative,I have had problems with body lotion. I have been testing the body lotion in normal day-to-day use. cheaper alternatives appear to offer more. The result may depend on how heavily you use it.,34,191,value
